SimTime,BATCHARGERctr_tb.cc,BATCHARGERctr_tb.clk,BATCHARGERctr_tb.cv,BATCHARGERctr_tb.dgnd,BATCHARGERctr_tb.dvdd,BATCHARGERctr_tb.en,BATCHARGERctr_tb.ibat[7:0],BATCHARGERctr_tb.iend[7:0],BATCHARGERctr_tb.imonen,BATCHARGERctr_tb.rstz,BATCHARGERctr_tb.tbat[7:0],BATCHARGERctr_tb.tc,BATCHARGERctr_tb.tempmax[7:0],BATCHARGERctr_tb.tempmin[7:0],BATCHARGERctr_tb.tmax[7:0],BATCHARGERctr_tb.tmonen,BATCHARGERctr_tb.vbat[7:0],BATCHARGERctr_tb.vcutoff[7:0],BATCHARGERctr_tb.vmonen,BATCHARGERctr_tb.vpreset[7:0],BATCHARGERctr_tb.vtok
13315000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13320000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13325000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13330000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13335000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13340000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13345000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13350000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13355000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13360000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13365000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13370000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13375000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13380000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13385000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13390000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13395000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13400000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13405000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13410000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13415000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13420000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13425000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13430000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13435000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13440000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13445000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13450000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13455000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13460000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13465000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13470000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13475000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13480000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13485000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13490000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13495000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13500000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13505000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13510000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13515000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13520000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13525000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13530000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13535000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13540000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13545000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13550000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13555000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13560000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13565000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13570000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13575000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13580000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13585000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13590000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13595000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13600000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13605000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13610000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13615000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13620000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13625000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13630000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13635000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13640000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13645000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13650000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13655000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13660000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13665000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13670000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13675000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13680000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13685000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13690000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13695000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13700000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13705000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13710000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13715000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13720000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13725000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13730000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13735000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13740000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13745000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13750000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13755000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13760000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13765000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13770000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13775000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13780000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13785000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13790000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13795000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13800000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13805000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13810000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13815000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13820000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13825000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13830000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13835000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13840000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13845000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13850000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13855000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13860000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13865000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13870000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13875000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13880000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13885000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13890000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13895000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13900000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13905000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13910000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13915000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13920000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13925000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13930000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13935000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13940000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13945000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13950000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13955000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13960000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13965000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13970000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13975000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13980000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13985000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13990000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
13995000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14000000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14005000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14010000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14015000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14020000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14025000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14030000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14035000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14040000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14045000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14050000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14055000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14060000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14065000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14070000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14075000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14080000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14085000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14090000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14095000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14100000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14105000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14110000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14115000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14120000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14125000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14130000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14135000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14140000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14145000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14150000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14155000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14160000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14165000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14170000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14175000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14180000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14185000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14190000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14195000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14200000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14205000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14210000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14215000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14220000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14225000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14230000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14235000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14240000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14245000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14250000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14255000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14260000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14265000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14270000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14275000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14280000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14285000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14290000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14295000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14300000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14305000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14310000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14315000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14320000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14325000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14330000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14335000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14340000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14345000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14350000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14355000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14360000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14365000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14370000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14375000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14380000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14385000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14390000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14395000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14400000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14405000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14410000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14415000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14420000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14425000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14430000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14435000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14440000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14445000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14450000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14455000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14460000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14465000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14470000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14475000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14480000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14485000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14490000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14495000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14500000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14505000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14510000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14515000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14520000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14525000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14530000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14535000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14540000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14545000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14550000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14555000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14560000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14565000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14570000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14575000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14580000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14585000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14590000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14595000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14600000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14605000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14610000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14615000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14620000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14625000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14630000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14635000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14640000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14645000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14650000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14655000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14660000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14665000,0,1,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
14670000,0,0,1,z,z,,66,33,1,1,64,0,8B,2E,08,1,C8,A3,0,C7,1
